date,open,high,low,close,volume,fng_value
13/11/2021,64140.23,64980,63400,64417.52,53474981.46,72
14/11/2021,64403.43,65509.87,63595.76,65509.87,81748752.5,74
15/11/2021,65509.87,66387.4,63348.91,63606.09,127264567.4,72
16/11/2021,63621.61,63628,58563,60142.31,278625689,71
17/11/2021,60115.12,60888.5,58400,60373.65,224397419.8,52
18/11/2021,60376.94,60978.39,56516.44,56917.66,350653183.3,54
19/11/2021,56924.94,58402.05,55640,58128.55,190488761.5,34
20/11/2021,58126.46,59896.54,57424.27,59768.54,70058250.6,43
21/11/2021,59785.85,60090.55,58525.84,58678.47,52556844.18,49
22/11/2021,58679.27,59516.78,55628.57,56294.11,165682762.7,50
23/11/2021,56283.8,57897.54,55128.6,57579.99,157313415.5,33
24/11/2021,57583.91,57750.2,55894.62,57185.06,103473754.4,42
25/11/2021,57169.19,59445.45,57044.42,58990.14,80354882.45,32
26/11/2021,59004.88,59207.36,53524.03,53789.35,280879409.9,47
27/11/2021,53794.32,55382,53653.45,54774.66,74524532.82,21
28/11/2021,54764.24,57482.42,53308.93,57338.55,78986980.36,27
29/11/2021,57327.32,58931.07,56750,57845.12,119724067.7,33
30/11/2021,57843.33,59250,55918.8,56974.12,202982701.6,40
01/12/2021,57027.28,59099.64,56469.22,57251.59,144018705.9,34
02/12/2021,57232.71,57413.52,55839.85,56547.96,155967456.1,32
03/12/2021,56534.26,57652,51556.01,53743.69,159337582.3,31
04/12/2021,53685.47,53877.77,41967.5,49234.97,493614530.1,25
05/12/2021,49240.81,49777.62,47836.34,49463.22,255065311.6,18
06/12/2021,49484,50986,47111,50555,235187809.1,16
07/12/2021,50550.09,51991,50062.13,50627.32,87044443.26,25
08/12/2021,50635.87,51249.41,48656.2,50543.3,80790215.78,28
09/12/2021,50535.15,50839.01,47332.43,47593.12,123048809.1,29
10/12/2021,47573.43,50132.88,46886,47142.42,127528293.5,24
11/12/2021,47179.53,49539.4,46789,49400.54,65358868.7,16
12/12/2021,49420.51,50800,48675,50124.38,61842877.91,27
13/12/2021,50102.31,50226.2,45750,46725.02,155942321.2,28
14/12/2021,46736.7,48689.3,46310.4,48389.96,97582700.46,21
15/12/2021,48386.95,49514.85,46560,48876.84,126754841.5,28
16/12/2021,48876.84,49449,47506.21,47663.42,69410201.32,29
17/12/2021,47654.99,48018.52,45478.74,46210.92,95993031.3,23
18/12/2021,46141.63,47370.14,45501,46881.87,38789765.88,24
19/12/2021,46854.18,48307.34,46450,46704.67,59571777.2,29
20/12/2021,46671.66,47547.5,45572.94,46915,80976042.17,25
21/12/2021,46926.72,49353.49,46667.08,48929.86,81916633.09,27
22/12/2021,48907.75,49600,48449.87,48618.99,63504459.14,45
23/12/2021,48618.99,51386.66,48051.1,50850,87225955.65,34
24/12/2021,50850,51864.56,50442.34,50841.48,73521296.37,41
25/12/2021,50857.42,51179.36,50190.9,50442.22,41516405.07,39
26/12/2021,50421.51,51292.65,49458.85,50791.21,51564352.51,37
27/12/2021,50885.32,52098.6,50479.44,50718.11,55941235.31,40
28/12/2021,50708.05,50719.59,47300,47543.3,105321181.2,41
29/12/2021,47597.7,48157.41,46099.94,46483.36,97118063.27,27
30/12/2021,46474.59,47916.32,45934.37,47150.71,101952586.6,22
31/12/2021,47110.3,48589.47,45655.31,46214.37,83118975.51,28
01/01/2022,46230,47960.98,46199.9,47777.42,35427941.29,21
02/01/2022,47745.25,47989,46660,47350.22,33244341.13,29
03/01/2022,47290.55,47586.58,45692.13,46439.89,52949791.44,29
04/01/2022,46464.01,47526,45539.05,45820,83970320.19,23
05/01/2022,45828.77,46855.06,42413.59,43435.8,147575118.9,24
06/01/2022,43417.31,43782.86,42414,43097.6,105593994.1,15
07/01/2022,43093.4,43135.35,40600,41535.66,123950960,18
08/01/2022,41576.73,42315.31,40517.05,41690.77,65932852.94,10
09/01/2022,41697.32,42796.49,41200,41875.81,64178373.7,23
10/01/2022,41853.98,42256.55,39558.7,41845.42,146208474.4,23
11/01/2022,41842.22,43144.74,41284.11,42736,104389267.8,21
12/01/2022,42754.44,44337.26,42471.17,43933.5,109955098.8,22
13/01/2022,43935.01,44456.34,42321,42571.94,84883477.78,21
14/01/2022,42579.44,43468.95,41782.21,43102.35,59775750.94,21
15/01/2022,43085.76,43826.8,42387.86,43102.01,30501504.73,23
16/01/2022,43084.77,43495.59,42615,43107.7,26810964.52,21
17/01/2022,43099.08,43209.47,41581,42255.07,44790770.89,22
18/01/2022,42230.09,42685.25,41290.06,42377.4,69451085.97,24
